Food Code; code,Food Name; name,Local Name; lang,Energy; enerc,Total Fat; fatce,Dietary Fiber; fibtg,Carbohydrate; choavldf,Protein; protcnt
B003,UDDHINA BELE,KAN,1356,1.69,11.93,51.0,23.06
B003,AADAD NI DAAD,G,1356,1.69,11.93,51.0,23.06
B003,"URAD BEAN, MUNGO BEAN, BLACK MATPE BEAN",E,1356,1.69,11.93,51.0,23.06
B003,URAD DAL,H,1356,1.69,11.93,51.0,23.06
B004,"BLACK GRAM, WHOLE","A. GOTA MATI MAH; B. MASHKOLAIL; E. URAD BEAN, MUNGO BEAN, BLACK MATPE BEAN; G. ADAD; H. CHHILKE WALI URAD DAL; KAN. UDDHINA BELE; KASH. KAHA; KH. DAI IONG; MAL. UZHUNU; M. SAGOL HAWAI; MAR. UDDACHI DAL; O. BIRRI, BIRI; P. SABUT MAA KI DAAL; TAM. ULUNDHU; TEL. MINUMULU MAPUM",1219,1.58,20.41,43.99,21.97
B004,MINUMULU MAPUM,TEL,1219,1.58,20.41,43.99,21.97
B004,ULUNDHU,TAM,1219,1.58,20.41,43.99,21.97
B004,"BIRRI, BIRI",O,1219,1.58,20.41,43.99,21.97
B004,SABUT MAA KI DAAL,P,1219,1.58,20.41,43.99,21.97
B004,DAI IONG,KH,1219,1.58,20.41,43.99,21.97
B004,CHHILKE WALI URAD DAL,H,1219,1.58,20.41,43.99,21.97
B004,ADAD,G,1219,1.58,20.41,43.99,21.97
B004,MASHKOLAIL,B,1219,1.58,20.41,43.99,21.97
B004,GOTA MATI MAH,A,1219,1.58,20.41,43.99,21.97
B004,UZHUNU,MAL,1219,1.58,20.41,43.99,21.97
B004,SAGOL HAWAI,M,1219,1.58,20.41,43.99,21.97
B005,BODI,N,1340,1.15,11.54,54.62,20.36
B005,"COWPEA, BROWN","A. LESERA MAHOR GUTI; B. BARBATI; E. BLACK EYED PEAS, LOBIA PEAS; G. CHORAP; H. LOBIA; KAN. ALASANDE; KH. RYMBAI; MAL. VELLA PAYARU; M. PONG HAWAI; MAR. CHAVLI; N. BODI; O. JHUDUNGA; P. LOBIA; S. RAAJAMAASSA; TAM. KARAMANI; TEL. BOBBARLU; U. BAUNIR.",1340,1.15,11.54,54.62,20.36
B005,BAUNIR,U,1340,1.15,11.54,54.62,20.36
B005,BOBBARLU,TEL,1340,1.15,11.54,54.62,20.36
B005,KARAMANI,TAM,1340,1.15,11.54,54.62,20.36
B005,RAAJAMAASSA,S,1340,1.15,11.54,54.62,20.36
B005,JHUDUNGA,O,1340,1.15,11.54,54.62,20.36
B005,CHAVLI,MAR,1340,1.15,11.54,54.62,20.36
B005,VELLA PAYARU,MAL,1340,1.15,11.54,54.62,20.36
B005,RYMBAI,KH,1340,1.15,11.54,54.62,20.36
B005,ALASANDE,KAN,1340,1.15,11.54,54.62,20.36
B005,LOBIA,H,1340,1.15,11.54,54.62,20.36
B005,CHORAP,G,1340,1.15,11.54,54.62,20.36
B005,"BLACK EYED PEAS, LOBIA PEAS",E,1340,1.15,11.54,54.62,20.36
B005,PONG HAWAI,M,1340,1.15,11.54,54.62,20.36
B005,BARBATI,B,1340,1.15,11.54,54.62,20.36
B005,LESERA MAHOR GUTI,A,1340,1.15,11.54,54.62,20.36
B006,RYMBAI LIEH,KH,1340,1.14,11.7,53.77,21.25
B006,"COWPEA, WHITE","A. LESERA MAHOR GUTI; B. BARBATI; E. BLACK EYED PEAS, LOBIA PEAS; G. CHORAP; H. LOBIA; KAN. ALASANDE; KH. RYMBAI LIEH; MAL. VELLA PAYARU; M. PONG HAWAI; MAR. CHAVLI; N. BODI; O. JHUDUNGA; P. LOBIA; S. RAAJAMAASSA; TAM. KARAMANI; TEL. BOBBARLU; U. BAUNIR.",1340,1.14,11.7,53.77,21.25
B007,"FIELD BEAN, BLACK","A. UROHI GUTI; B. SHIM; E. COMMON BEAN, FIELDBEAN, BROAD BEAN, STRING BEAN; G. VALPAPDI; H. SEM; KAN. AVARE; KASH. MOANG; KH. SYMBAI RI IONG; MAL. AVAR; MAR. PAPTA; O. BARAGUDI; P. SEM DAL; TAM. MOCHAI; TEL. CHIKKUDU GINJALU.",1155,0.92,23.4,43.46,19.93
B007,CHIKKUDU GINJALU,TEL,1155,0.92,23.4,43.46,19.93
B007,MOCHAI,TAM,1155,0.92,23.4,43.46,19.93
B007,SEM DAL,P,1155,0.92,23.4,43.46,19.93
B007,PAPTA,MAR,1155,0.92,23.4,43.46,19.93
B007,BARAGUDI,O,1155,0.92,23.4,43.46,19.93
B007,SYMBAI RI IONG,KH,1155,0.92,23.4,43.46,19.93
B007,MOANG,KASH,1155,0.92,23.4,43.46,19.93
B007,AVARE,KAN,1155,0.92,23.4,43.46,19.93
B007,AVAR,MAL,1155,0.92,23.4,43.46,19.93
B007,SEM,H,1155,0.92,23.4,43.46,19.93
B007,VALPAPDI,G,1155,0.92,23.4,43.46,19.93
B007,"COMMON BEAN, FIELDBEAN, BROAD BEAN, STRING BEAN",E,1155,0.92,23.4,43.46,19.93
B007,SHIM,B,1155,0.92,23.4,43.46,19.93
B007,UROHI GUTI,A,1155,0.92,23.4,43.46,19.93
B008,"FIELD BEAN, BROWN","A. UROHI GUTI; B. SHIM; E. COMMON BEAN, FIELDBEAN, BROAD BEAN, STRING BEAN; G. VALPAPDI; H. SEM; KAN. AVARE; KASH. MOANG; KH. SYMBAI RI SAW; MAL. AVAR; MAR. PAPTA; O. BARAGUDI; TAM. MOCHAI; TEL. CHIKKUDU GINJALU.",1184,0.98,22.4,45.24,19.9
B008,SYMBAI RI SAW,KH,1184,0.98,22.4,45.24,19.9
B009,SYMBAI RI LIEH,KH,1173,0.94,22.99,44.53,19.84
B009,"FIELD BEAN, WHITE","A. UROHI GUTI; B. SHIM; E. COMMON BEAN, FIELDBEAN, BROAD BEAN, STRING BEAN; G. VALPAPDI; H. SEM; KAN. AVARE; KASH. MOANG; KH. SYMBAI RI LIEH; MAL. AVAR; MAR. PAPTA; O. BARAGUDI; TAM. MOCHAI; TEL. CHIKKUDU GINJALU.",1173,0.94,22.99,44.53,19.84
B010,PESARA PAPPU,TEL,1363,1.35,9.37,52.59,23.88
B010,PAYATHAM PARUPPU,TAM,1363,1.35,9.37,52.59,23.88
B010,"GREEN GRAM, DAL","A. DHUA MOGU DAIL; B. MUNG DAL; E. MUNG BEAN, MAASH, MOONG; G. MUG NI DAAD; H. MUG DAL; KAN. HESARA BELE; KASH. MUANG DAL; KH. U DAI STEM; MAL. CHERU PAYAR PARIPPU; M. MUNG HAWAI; MAR. MUG DAL; N. MOONG KO KHOSTE; O. MUGA DALI; P. MUNGI-DI-DAL; TAM. PAYATHAM PARUPPU; TEL. PESARA PAPPU; U. MOONG DAL.",1363,1.35,9.37,52.59,23.88
B010,MOONG DAL,U,1363,1.35,9.37,52.59,23.88
B010,MUNGI-DI-DAL,P,1363,1.35,9.37,52.59,23.88
B010,U DAI STEM,KH,1363,1.35,9.37,52.59,23.88
B010,MUG DAL,H,1363,1.35,9.37,52.59,23.88
B010,"MUNG BEAN, MAASH, MOONG",E,1363,1.35,9.37,52.59,23.88
B010,MUG NI DAAD,G,1363,1.35,9.37,52.59,23.88
B010,MUGA DALI,O,1363,1.35,9.37,52.59,23.88
B010,HESARA BELE,KAN,1363,1.35,9.37,52.59,23.88
B010,MUNG DAL,B,1363,1.35,9.37,52.59,23.88
B010,MUANG DAL,KASH,1363,1.35,9.37,52.59,23.88
B010,CHERU PAYAR PARIPPU,MAL,1363,1.35,9.37,52.59,23.88
B010,MUNG HAWAI,M,1363,1.35,9.37,52.59,23.88
B010,MOONG KO KHOSTE,N,1363,1.35,9.37,52.59,23.88
B010,DHUA MOGU DAIL,A,1363,1.35,9.37,52.59,23.88
B011,MUGA,O,1229,1.14,17.04,46.13,22.53
B011,MUDRA,S,1229,1.14,17.04,46.13,22.53
B011,PASIPAYIR,TAM,1229,1.14,17.04,46.13,22.53
B011,MOONG,N,1229,1.14,17.04,46.13,22.53
B011,MUN,MAR,1229,1.14,17.04,46.13,22.53
B011,SABUT MOONG DAL,P,1229,1.14,17.04,46.13,22.53
B011,CHERU PARARU,MAL,1229,1.14,17.04,46.13,22.53
B011,PESALU,TEL,1229,1.14,17.04,46.13,22.53
B011,U DAI JYRNGAM,KH,1229,1.14,17.04,46.13,22.53
B011,MUNG,H,1229,1.14,17.04,46.13,22.53
B011,MUG,G,1229,1.14,17.04,46.13,22.53
B011,MOOG,B,1229,1.14,17.04,46.13,22.53
B011,GOTA MOGU MAH,A,1229,1.14,17.04,46.13,22.53
B011,"GREEN GRAM, WHOLE","A. GOTA MOGU MAH; B. MOOG; E. MUNG BEAN, MAASH, MOONG; G. MUG; H. MUNG; KAN. HESARE KALU; KASH. MUANG; KH. U DAI JYRNGAM; MAL. CHERU PARARU; M. MUNG HAWAI; MAR. MUN; N. MOONG; O. MUGA; P. SABUT MOONG DAL; S. MUDRA; TAM. PASIPAYIR; TEL. PESALU; U. MOONG.",1229,1.14,17.04,46.13,22.53
B011,HESARE KALU,KAN,1229,1.14,17.04,46.13,22.53
B011,MUANG,KASH,1229,1.14,17.04,46.13,22.53
B012,"HORSE GRAM, WHOLE","B. KULOTTO- KALAI; E. KULTHI BEAN, HURALI, MADRAS GRAM; G. KULEETH; H. KULTHI; KAN. HURULE; KASH. KURATH; MAL. MUTHIRA; MAR. KULEETH; N. BAKULLA; O. KOLATHA; S. KULATTHA; TAM. KOLLU; TEL. ULAVALU; U. KULTHI.",1379,0.62,7.88,57.24,21.73
B012,ULAVALU,TEL,1379,0.62,7.88,57.24,21.73
B012,KOLLU,TAM,1379,0.62,7.88,57.24,21.73
B012,KULATTHA,S,1379,0.62,7.88,57.24,21.73
B012,KOLATHA,O,1379,0.62,7.88,57.24,21.73
B012,MUTHIRA,MAL,1379,0.62,7.88,57.24,21.73
B012,KURATH,KASH,1379,0.62,7.88,57.24,21.73
B012,HURULE,KAN,1379,0.62,7.88,57.24,21.73
B012,KULTHI,H,1379,0.62,7.88,57.24,21.73
B012,KULEETH,G,1379,0.62,7.88,57.24,21.73
B012,"KULTHI BEAN, HURALI, MADRAS GRAM",E,1379,0.62,7.88,57.24,21.73
B012,BAKULLA,N,1379,0.62,7.88,57.24,21.73
B012,KULOTTO- KALAI,B,1379,0.62,7.88,57.24,21.73
B013,LENTIL DAL,A. MASUR DAIL; B. MOSUR DAL; G. MASOOR NI DAAD; H. MASOOR DAL; KAN. LAKI BELE; KASH. MASOOR; KH. U DAI SAW; MAL. VATTU PARIPPU; M. HAWAI MASURI; MAR. LANK DAL; O. MASURA DALI; P. DHOOLI MASARI DAL; S. TRIPUTTA; TAM. KHESARI PARUPPU; TEL. LANKA PAPPU.,1349,0.75,10.43,52.53,24.35
B013,TRIPUTTA,S,1349,0.75,10.43,52.53,24.35
B013,DHOOLI MASARI DAL,P,1349,0.75,10.43,52.53,24.35
B013,MASURA DALI,O,1349,0.75,10.43,52.53,24.35
B013,LANK DAL,MAR,1349,0.75,10.43,52.53,24.35
B013,HAWAI MASURI,M,1349,0.75,10.43,52.53,24.35
B013,VATTU PARIPPU,MAL,1349,0.75,10.43,52.53,24.35
B013,U DAI SAW,KH,1349,0.75,10.43,52.53,24.35
B013,MASOOR,KASH,1349,0.75,10.43,52.53,24.35
B013,LAKI BELE,KAN,1349,0.75,10.43,52.53,24.35
B013,MASOOR DAL,H,1349,0.75,10.43,52.53,24.35
B013,MASOOR NI DAAD,G,1349,0.75,10.43,52.53,24.35
B013,MOSUR DAL,B,1349,0.75,10.43,52.53,24.35
B013,KHESARI PARUPPU,TAM,1349,0.75,10.43,52.53,24.35
B013,MASUR DAIL,A,1349,0.75,10.43,52.53,24.35
B013,LANKA PAPPU,TEL,1349,0.75,10.43,52.53,24.35
B014,MYSORE PARUPPU,TAM,1251,0.64,16.82,48.47,22.49
B014,SABOOT MASARI DAL,P,1251,0.64,16.82,48.47,22.49
B014,MASURA,O,1251,0.64,16.82,48.47,22.49
B014,MUSUROO,N,1251,0.64,16.82,48.47,22.49
B014,MASUR PARIPPU,MAL,1251,0.64,16.82,48.47,22.49
B014,MASUR BELE,KAN,1251,0.64,16.82,48.47,22.49
B014,MASUR DAL,H,1251,0.64,16.82,48.47,22.49
B014,MASOOR (KATHAI),G,1251,0.64,16.82,48.47,22.49
B014,MOSUR,B,1251,0.64,16.82,48.47,22.49
B014,MISUR PAPPU,TEL,1251,0.64,16.82,48.47,22.49
B014,"LENTIL WHOLE, BROWN",A. GOTA MASUR MAH; B. MOSUR; G. MASOOR (KATHAI); H. MASUR DAL; KAN. MASUR BELE; KASH. MASOOR; MAL. MASUR PARIPPU; M. HAWAI MASURI; MAR. MASUR DAL; N. MUSUROO; O. MASURA; P. SABOOT MASARI DAL; S. MASURA; TAM. MYSORE PARUPPU; TEL. MISUR PAPPU; U. MASUR DAL.,1251,0.64,16.82,48.47,22.49
B014,GOTA MASUR MAH,A,1251,0.64,16.82,48.47,22.49
B015,"LENTIL WHOLE, YELLOWISH",H. MASUR DAL; TEL. MISUR PAPPU; TAM. MYSORE PARUPPU; KAN. MASUR BELE; MAL. MASUR PARIPPU; MAR. MASUR DAL; O. MASURA; B. MOSUR; G. MASOOR RAKHODA; P. SABOOT MASARI DAL; U. MASUR DAL; A. MOSUR (DAIL); KASH. MASOOR; S. MASURA MUSUROO; M. HAWAI MASURI; KH. U DAI SAW.,1246,0.61,16.66,47.91,22.87
B015,MASOOR RAKHODA,G,1246,0.61,16.66,47.91,22.87
B015,MOSUR (DAIL),A,1246,0.61,16.66,47.91,22.87
B015,MASURA MUSUROO,S,1246,0.61,16.66,47.91,22.87
B016,MOTH DAL,P,1291,1.76,15.12,52.09,19.75
B016,BHIOPNITAM,P,1291,1.76,15.12,52.09,19.75
B016,MATH,G,1291,1.76,15.12,52.09,19.75
B016,KHERI,B,1291,1.76,15.12,52.09,19.75
B016,MATKI KAL,KAN,1291,1.76,15.12,52.09,19.75
B016,NARIPPAYIR,TAM,1291,1.76,15.12,52.09,19.75
B016,MOTHA,H,1291,1.76,15.12,52.09,19.75
B016,MATKI,MAR,1291,1.76,15.12,52.09,19.75
B016,"MAT BEAN, TURKISH GRAM, DEW BEAN",E,1291,1.76,15.12,52.09,19.75
B016,MOTH BEAN,"E. MAT BEAN, TURKISH GRAM, DEW BEAN; H. MOTHA; TAM. NARIPPAYIR; KAN. MATKI KAL; MAR. MATKI; B. KHERI; G. MATH; P. BHIOPNITAM; P. MOTH DAL; KH. RYMBAI.",1291,1.76,15.12,52.09,19.75
B017,SHANA MATOR,KH,1269,1.89,17.01,48.93,20.43
B017,HAWAI MANGAL,M,1269,1.89,17.01,48.93,20.43
B017,KARA,KASH,1269,1.89,17.01,48.93,20.43
B017,SUKHE HARE MATAR DAL,P,1269,1.89,17.01,48.93,20.43
B017,MATARA,O,1269,1.89,17.01,48.93,20.43
B017,PATTANI,MAL,1269,1.89,17.01,48.93,20.43
B017,KAZA,KASH,1269,1.89,17.01,48.93,20.43
B017,BATANI,KAN,1269,1.89,17.01,48.93,20.43
B017,SUKHI MATAR,H,1269,1.89,17.01,48.93,20.43
B017,MATAR,B,1269,1.89,17.01,48.93,20.43
B017,GOTA MOTOR,A,1269,1.89,17.01,48.93,20.43
B017,"PEAS, DRY","A. GOTA MOTOR; B. MATAR; G. SUKHA VATANA; H. SUKHI MATAR; KAN. BATANI; KASH. KAZA; KH. SHANA MATOR; MAL. PATTANI; TAM. PATTANI; O. MATARA; P. SUKHE HARE MATAR DAL; KAN., TEL. BATANI; KASH. KARA; M. HAWAI MANGAL.",1269,1.89,17.01,48.93,20.43
B017,SUKHA VATANA,G,1269,1.89,17.01,48.93,20.43
B018,RAZMA,KASH,1247,1.62,17.74,49.59,19.01
B018,SHRAVANGHEVEDA,MAR,1247,1.62,17.74,49.59,19.01
B018,RAJMA,N,1247,1.62,17.74,49.59,19.01
B018,KALE RAJMAH,P,1247,1.62,17.74,49.59,19.01
B018,MAKUSSTTAKA,S,1247,1.62,17.74,49.59,19.01
B018,KARAMANI PAYIR,TAM,1247,1.62,17.74,49.59,19.01
B018,RAJMA HEH,KH,1247,1.62,17.74,49.59,19.01
B018,BARIGALU,TEL,1247,1.62,17.74,49.59,19.01
B018,THUGARE BELE,KAN,1247,1.62,17.74,49.59,19.01
B018,BARBATI BEEJ,B,1247,1.62,17.74,49.59,19.01
B018,"RAJMA, RAZMA",E,1247,1.62,17.74,49.59,19.01
B018,RAJMAH,A,1247,1.62,17.74,49.59,19.01
B018,"RAJMAH, BLACK","A. RAJMAH; B. BARBATI BEEJ; E. RAJMA, RAZMA; G. PHANSI (KADI); H. RAJMAH; KAN. THUGARE BELE; KASH. RAZMA; KH. RAJMA HEH; MAL. RAJMAH; M. RAJMAH; MAR. SHRAVANGHEVEDA; N. RAJMA; P. KALE RAJMAH; S. MAKUSSTTAKA; TAM. KARAMANI PAYIR; TEL. BARIGALU; U. RAJMA.",1247,1.62,17.74,49.59,19.01
B018,PHANSI (KADI),G,1247,1.62,17.74,49.59,19.01
B019,BHOORE RAJMAH,P,1245,1.68,16.95,48.83,19.5
B019,PHANSI (GULABI),G,1245,1.68,16.95,48.83,19.5
B019,RAJMA LIEH,KH,1245,1.68,16.95,48.83,19.5
B019,"RAJMAH, BROWN","A. RAJMAH; B. BARBATI BEEJ; E. RAJMA, RAZMA; G. PHANSI (GULABI); H. RAJMAH; KAN. THUGARE BELE; KASH. RAZMA; KH. RAJMA LIEH; MAL. RAJMAH; M. RAJMAH; MAR. SHRAVANGHEVEDA; N. RAJMA; P. BHOORE RAJMAH; S. MAKUSSTTAKA; TAM. KARAMANI PAYIR; TEL. BARIGALU; U. RAJMA.",1245,1.68,16.95,48.83,19.5
B020,"RAJMAH, RED","A. RAJMAH; B. BARBATI BEEJ; E. RAJMA, RAZMA; G. PHANSI (LAL); H. RAJMAH; KAN. THUGARE BELE; KASH. RAZMA; KH. RAJMA RIT; MAL. RAJMAH; M. RAJMAH; MAR. SHRAVANGHEVEDA; N. RAJMA; P. LAL RAJMAH; S. MAKUSSTTAKA; TAM. KARAMANI PAYIR; TEL. BARIGALU; U. RAJMA.",1252,1.77,16.57,48.61,19.91
B020,PHANSI (LAL),G,1252,1.77,16.57,48.61,19.91
B020,RAJMA RIT,KH,1252,1.77,16.57,48.61,19.91
B020,LAL RAJMAH,P,1252,1.77,16.57,48.61,19.91
B021,TUVAR KI DAL,U,1384,1.56,9.06,55.23,21.7
B021,KANDI PAPPU,TEL,1384,1.56,9.06,55.23,21.7
B021,AADDHAKII,S,1384,1.56,9.06,55.23,21.7
B021,HARADA DAL,O,1384,1.56,9.06,55.23,21.7
B021,RAHAR KO DAL,N,1384,1.56,9.06,55.23,21.7
B021,TUVARAMPARUPPU,TAM,1384,1.56,9.06,55.23,21.7
B021,TURDAL,MAR,1384,1.56,9.06,55.23,21.7
B021,MAIRONGBI,M,1384,1.56,9.06,55.23,21.7
B021,MASUR,KASH,1384,1.56,9.06,55.23,21.7
B021,TUVER NI DAAD,G,1384,1.56,9.06,55.23,21.7
B021,PIGEON PEA,E,1384,1.56,9.06,55.23,21.7
B021,ARHAR DAL,"B., KASH., H",1384,1.56,9.06,55.23,21.7
B021,ROHOR DAIL,A,1384,1.56,9.06,55.23,21.7
B021,"RED GRAM, DAL","A. ROHOR DAIL; B., KASH., H. ARHAR DAL; E. PIGEON PEA; G. TUVER NI DAAD; KAN. THUGARE BELE; KASH. MASUR; KH. DAI SHANA; MAL. TUVARU PARIPPU; M. MAIRONGBI; MAR. TURDAL; N. RAHAR KO DAL; O. HARADA DAL; P. ARHAR DAL; S. AADDHAKII; TEL. KANDI PAPPU; TAM. TUVARAMPARUPPU; U. TUVAR KI DAL.",1384,1.56,9.06,55.23,21.7
B021,TUVARU PARIPPU,MAL,1384,1.56,9.06,55.23,21.7
B022,KANDULU,TEL,1146,1.38,22.84,42.48,20.47
B022,"RED GRAM, WHOLE",A. GOTA ROHOR; E. PIGEON PEA; G. TUVER; H. ARHAR SABUD; KASH. MASUR; KH. RYMBAI JA; MAL. TUVARU PARIPPU; M. MAIRONGBI; MAR. TURDAL; O. HARADA; P. ARHAR SABUT DAL; TAM. TUVARAI; TEL. KANDULU; U. TUVAR.,1146,1.38,22.84,42.48,20.47
B022,GOTA ROHOR,A,1146,1.38,22.84,42.48,20.47
B022,TUVER,G,1146,1.38,22.84,42.48,20.47
B022,RYMBAI JA,KH,1146,1.38,22.84,42.48,20.47
B022,HARADA,O,1146,1.38,22.84,42.48,20.47
B022,ARHAR SABUT DAL,P,1146,1.38,22.84,42.48,20.47
B022,TUVARAI,TAM,1146,1.38,22.84,42.48,20.47
B022,TUVAR,U,1146,1.38,22.84,42.48,20.47
B022,ARHAR SABUD,H,1146,1.38,22.84,42.48,20.47
B023,METH,H,1265,0.74,13.37,51.26,19.97
B023,GALMOONG,B,1265,0.74,13.37,51.26,19.97
B023,SHILTONG,N,1265,0.74,13.37,51.26,19.97
B023,RICEBEAN,B. GALMOONG; E. RICEBEAN; H. METH; KH. RYMBAI JA; MAL. KATTUZHUNNU; M. CHAKWAI ; N. SHILTONG.,1265,0.74,13.37,51.26,19.97
B023,CHAKWAI ,M,1265,0.74,13.37,51.26,19.97
B023,KATTUZHUNNU,MAL,1265,0.74,13.37,51.26,19.97
B024,SOYA BEAN,A,1596,19.82,21.55,12.79,35.58
B024,SOYA,U,1596,19.82,21.55,12.79,35.58
B024,NUNGHAWAI,M,1596,19.82,21.55,12.79,35.58
B024,TOH RYMBAI,KH,1596,19.82,21.55,12.79,35.58
B024,SOYA BEAN DAL,P,1596,19.82,21.55,12.79,35.58
B024,BHATMAS,H,1596,19.82,21.55,12.79,35.58
B024,SOYBEAN,E,1596,19.82,21.55,12.79,35.58
B024,"SOYA BEAN, BROWN",A. SOYA BEAN; B. GARIKALAI; E. SOYBEAN; G. SOYA BEAN; H. BHATMAS; KAN. SOYA BEAN; KASH. MUTH; KH. TOH RYMBAI; MAL. SOYA BEAN; M. NUNGHAWAI; MAR. SOYA BEAN; N. BHATMAS; O. SOYA BEAN; P. SOYA BEAN DAL; TAM. SOYA BEAN; TEL. SOYA BEAN; U. SOYA.,1596,19.82,21.55,12.79,35.58
B024,GARIKALAI,B,1596,19.82,21.55,12.79,35.58
B024,MUTH,KASH,1596,19.82,21.55,12.79,35.58
B025,"SOYA BEAN, WHITE",A. SOYA BEAN; B. GARIKALAI; E. SOYBEAN; G. SOYA BEAN; H. BHATMAS; KAN. SOYA BEAN; KASH. MUTH; KH. TOH RYMBAI; MAL. SOYA BEAN; M. NUNGHAWAI; MAR. SOYA BEAN; N. BHATMAS; O. SOYA BEAN; P. SOYA BEAN DAL; TEL. SOYA BEAN; TAM. SOYA BEAN; U. SOYA.,1579,19.42,22.63,10.16,37.8
C001,AGASTI,O,295,1.35,8.6,5.21,8.01
C001,AGATHI LEAVES,"A. BOK PHULAR PAAT; B. BAK FUL SHAK; E. AUGUST TREE LEAVES, HUMMING BIRD TREE LEAVES, SPINACH; G. AGATHIO; H. AGASTHI; KAN. AGASE SOPPU; MAL. AGATHI CHEERA; M. CHU CHU RANGMEI; MAR. AGASTHI KA SAG; O. AGASTI; TAM. AGATHI KEERAI; TEL. AVISE AKULU.",295,1.35,8.6,5.21,8.01
C001,AVISE AKULU,TEL,295,1.35,8.6,5.21,8.01
C001,AGATHI KEERAI,TAM,295,1.35,8.6,5.21,8.01
C001,AGASTHI KA SAG,MAR,295,1.35,8.6,5.21,8.01
C001,AGASE SOPPU,KAN,295,1.35,8.6,5.21,8.01
C001,AGATHI CHEERA,MAL,295,1.35,8.6,5.21,8.01
C001,AGASTHI,H,295,1.35,8.6,5.21,8.01
C001,"AUGUST TREE LEAVES, HUMMING BIRD TREE LEAVES, SPINACH",E,295,1.35,8.6,5.21,8.01
C001,BAK FUL SHAK,B,295,1.35,8.6,5.21,8.01
C001,BOK PHULAR PAAT,A,295,1.35,8.6,5.21,8.01
C001,CHU CHU RANGMEI,M,295,1.35,8.6,5.21,8.01
C001,AGATHIO,G,295,1.35,8.6,5.21,8.01
C002,MAARISSA,S,128,0.65,4.41,2.28,3.29
C002,"AMARANTH LEAVES, GREEN",A. MORICHA SAK; B. NOTYA SHAAKH; G. TALDALJA NI BHAAJI; H. CHAULAI; KAN. DANTHU; KASH. MAWAL; MAL. CHEERA; M. CHENGKRUK; MAR. MATH; N. LATTE TO SAAG; O. NEUTIA SAG; P. CHAULAI SAG; S. MAARISSA; TAM. THANDU KEERAI; TEL. THOTAKOORA; U. CHOLAI.,128,0.65,4.41,2.28,3.29
C002,CHOLAI,U,128,0.65,4.41,2.28,3.29
C002,THOTAKOORA,TEL,128,0.65,4.41,2.28,3.29
C002,THANDU KEERAI,TAM,128,0.65,4.41,2.28,3.29
C002,CHAULAI SAG,P,128,0.65,4.41,2.28,3.29
C002,LATTE TO SAAG,N,128,0.65,4.41,2.28,3.29
C002,CHAULAI,H,128,0.65,4.41,2.28,3.29
C002,TALDALJA NI BHAAJI,G,128,0.65,4.41,2.28,3.29
C002,NOTYA SHAAKH,B,128,0.65,4.41,2.28,3.29
C002,MORICHA SAK,A,128,0.65,4.41,2.28,3.29
C002,NEUTIA SAG,O,128,0.65,4.41,2.28,3.29
C002,DANTHU,KAN,128,0.65,4.41,2.28,3.29
C002,CHEERA,MAL,128,0.65,4.41,2.28,3.29
C002,CHENGKRUK,M,128,0.65,4.41,2.28,3.29
C003,LAL TANDALJO,G,140,0.63,4.91,2.37,3.93
C003,LAL CHAULAI SAG,P,140,0.63,4.91,2.37,3.93
C003,MORICHA,A,140,0.63,4.91,2.37,3.93
C003,"AMARANTH LEAVES, RED MIX",A. MORICHA; B. LAL SHAAKH; G. LAL TANDALJO; H. CHAULAI; KAN. DANTHU; KASH. MAWAL; MAL. CHEERA; M. CHENGKRUK; MAR. MATH; N. LATTE TO SAAG; O. NEUTIA SAG; P. LAL CHAULAI SAG; S. MAARISSA; TEL. THOTAKOORA; TAM. THANDU KEERAI; U. CHOLAI.,140,0.63,4.91,2.37,3.93
C003,LAL SHAAKH,B,140,0.63,4.91,2.37,3.93
C004,"AMARANTH LEAVES, RED AND GREEN MIX",A. MORICHA; B. NOTYA SHAAKH; G. TANDALJO; H. CHAULAI; KAN. DANTHU; KASH. MAWAL; MAL. CHEERA; M. CHENGKRUK; MAR. MATH; N. LATTE TO SAAG; O. NEUTIA SAG; P. CHAULAI SAG; S. MAARISSA; TAM. THANDU KEERAI; TEL. THOTAKOORA; U. CHOLAI.,132,0.53,4.6,2.87,3.09
C004,TANDALJO,G,132,0.53,4.6,2.87,3.09
C005,MULLA THOTAKURA,TEL,110,0.36,5.1,1.61,3.54
C005,"AMARANTH SPINOSUS, LEAVES, GREEN MIX",A. MORICHA SAK; B. KANTA-NOTYA; G. KANTA VADO TANDALJO; H. KANTEWALI-NOTYA; KAN. MULLA DANTHU; KASH. MAWAL; MAL. MULLANCHERU- CHEERA; M. CHENGKRUK; MAR. KANTEMANTH; O. KANTA NOTAY SHAK; P. KANTEWALI CHAULAI; TAM. MULAIKEERAI; TEL. MULLA THOTAKURA.,110,0.36,5.1,1.61,3.54
C005,MULAIKEERAI,TAM,110,0.36,5.1,1.61,3.54
C005,KANTA NOTAY SHAK,O,110,0.36,5.1,1.61,3.54
C005,KANTEMANTH,MAR,110,0.36,5.1,1.61,3.54
C005,MULLANCHERU- CHEERA,MAL,110,0.36,5.1,1.61,3.54
C005,MULLA DANTHU,KAN,110,0.36,5.1,1.61,3.54
C005,KANTEWALI-NOTYA,H,110,0.36,5.1,1.61,3.54
C005,KANTA VADO TANDALJO,G,110,0.36,5.1,1.61,3.54
C005,KANTA-NOTYA,B,110,0.36,5.1,1.61,3.54
